ID,Updated_DttM,importID,LoadNo,OpsOrg,RoutePrefix,RouteID,RouteVer,Load_Status,Stop_Status,LoadSessionNo,Scac,Mode,Trailer1,Trailer2,PlanArrivalTime,PlanDepartTime,ScheduleArrivalTime,ScheduleDepartTime,ActualArrivalTime,ActualDepartTime,LastPingTime,Location,AcctActorID,AcctID
12947,2026-03-16 10:45:40.760,26790,53233507,GMOps,GM-USA-18008,ARM870L,03-4,Proposed,Inactive,3671661,AUBA,TL,NULL,NULL,2026-03-24 06:20:00.000,2026-03-24 07:20:00.000,2026-03-24 06:20:00.000,2026-03-24 07:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13258,2026-03-16 10:45:40.760,27101,53237514,GMOps,GM-USA-18008,ARM310LB,01-2,Proposed,Inactive,3490560,MOSR,TL,NULL,NULL,2026-03-24 06:20:00.000,2026-03-24 07:20:00.000,2026-03-24 06:20:00.000,2026-03-24 07:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13264,2026-03-16 10:45:40.760,27107,53237546,GMOps,GM-USA-18008,ARM665AY,01-2,Proposed,Inactive,3671657,PAMT,TL,NULL,NULL,2026-03-24 06:15:00.000,2026-03-24 07:15:00.000,2026-03-24 06:15:00.000,2026-03-24 07:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13481,2026-03-16 10:45:40.760,27324,53270694,GMOps,GM-USA-18008,ARM600B,1-2,Approved,Inactive,NULL,MOSR,TL,,,2026-03-24 06:15:00.000,2026-03-24 07:15:00.000,2026-03-24 06:15:00.000,2026-03-24 07:15:00.000,NULL,NULL,2026-03-13 13:36:30.000,"GMVM Arlington Asm, Arlington, TX",18008-BW,18008-BW
13434,2026-03-16 10:45:40.760,27277,53239700,Mexico GM,GM-MEX-18008,ARM978VU,01-2,Proposed,Inactive,5372278,PAMT,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 08:00:00.000,2026-03-24 06:00:00.000,2026-03-24 08:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13370,2026-03-16 10:45:40.760,27213,53238743,GMOps,GM-USA-18008,ARM160L,02-2,Proposed,Inactive,3374141,SYFN,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13363,2026-03-16 10:45:40.760,27206,53238706,GMOps,GM-USA-18008,ARG305A,01-4,Proposed,Inactive,5700835,MOSR,MR,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12757,2026-03-16 10:45:40.760,26600,53229816,Mexico GM,GM-MEX-18008,ARM940AU,05-3,Proposed,Inactive,5375014,PAMT,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 06:30:00.000,2026-03-24 06:00:00.000,2026-03-24 06:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12759,2026-03-16 10:45:40.760,26602,53229887,Mexico GM,GM-MEX-18008,ARM765VAU,01-3,Proposed,Inactive,3371312,PAMT,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12807,2026-03-16 10:45:40.760,26650,53231372,Mexico GM,GM-MEX-18008,ARM700VU,01-2,Proposed,Inactive,3364480,PAMT,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 06:45:00.000,2026-03-24 06:00:00.000,2026-03-24 06:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13066,2026-03-16 10:45:40.760,26909,53234481,GMOps,GM-USA-18008,ARM811A,03-3,Proposed,Inactive,4439081,EVRP,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,2026-03-24 06:00:00.000,2026-03-24 07:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12978,2026-03-16 10:45:40.760,26821,53233760,Mexico GM,GM-MEX-18008,ARM962V,04-6,Proposed,Inactive,5731601,TMAQ,TL,NULL,NULL,2026-03-24 06:00:00.000,2026-03-24 08:00:00.000,2026-03-24 06:00:00.000,2026-03-24 08:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12742,2026-03-16 10:45:40.760,26585,53229764,Mexico GM,GM-MEX-18008,ARM798VU,05-2,Proposed,Inactive,3371604,PAMT,TL,NULL,NULL,2026-03-24 05:00:00.000,2026-03-24 06:00:00.000,2026-03-24 05:00:00.000,2026-03-24 06:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13238,2026-03-16 10:45:40.760,27081,53237489,GMOps,GM-USA-18008,ARM661V,01-2,Proposed,Inactive,3401811,SYFN,TL,NULL,NULL,2026-03-24 05:00:00.000,2026-03-24 06:00:00.000,2026-03-24 05:00:00.000,2026-03-24 06:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12777,2026-03-16 10:45:40.760,26620,53230204,Mexico GM,GM-MEX-18008,ARM787LAU,01-2,Proposed,Inactive,5706609,PAMT,TL,NULL,NULL,2026-03-24 04:50:00.000,2026-03-24 05:50:00.000,2026-03-24 04:50:00.000,2026-03-24 05:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12372,2026-03-16 10:45:40.760,26215,53225234,Mexico GM,GM-MEX-18008,ARM790LBU,02-2,Proposed,Inactive,3403937,PAMT,TL,NULL,NULL,2026-03-24 04:50:00.000,2026-03-24 05:50:00.000,2026-03-24 04:50:00.000,2026-03-24 05:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13254,2026-03-16 10:45:40.760,27097,53237510,GMOps,GM-USA-18008,ARM320F,01-3,Proposed,Inactive,3490553,MOSR,TL,NULL,NULL,2026-03-24 04:45:00.000,2026-03-24 05:45:00.000,2026-03-24 04:45:00.000,2026-03-24 05:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13041,2026-03-16 10:45:40.760,26884,53234134,Mexico GM,GM-MEX-18008,ARM912L,01-6,Proposed,Inactive,5604042,TMAQ,TL,NULL,NULL,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12520,2026-03-16 10:45:40.760,26363,53228212,GMOps,GM-IML-18008,ARN310LC,01-4,Proposed,Inactive,5548222,APAD,ITL,NULL,NULL,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12399,2026-03-16 10:45:40.760,26242,53225755,Mexico GM,GM-MEX-18008,ARM968AU,01-3,Proposed,Inactive,5786629,PAMT,TL,NULL,NULL,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,2026-03-24 04:30:00.000,2026-03-24 05:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13253,2026-03-16 10:45:40.760,27096,53237509,GMOps,GM-USA-18008,ARM617L,05-2,Proposed,Inactive,3490550,SYFN,TL,NULL,NULL,2026-03-24 04:10:00.000,2026-03-24 05:10:00.000,2026-03-24 04:10:00.000,2026-03-24 05:10:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13042,2026-03-16 10:45:40.760,26885,53234135,Mexico GM,GM-MEX-18008,ARG937V,01-7,Proposed,Inactive,5604053,TMAQ,MR,NULL,NULL,2026-03-24 04:00:00.000,2026-03-24 06:00:00.000,2026-03-24 04:00:00.000,2026-03-24 06:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12815,2026-03-16 10:45:40.760,26658,53231575,Mexico GM,GM-MEX-18008,ARM703VAU,01-2,Proposed,Inactive,3399063,PAMT,TL,NULL,NULL,2026-03-24 04:00:00.000,2026-03-24 05:00:00.000,2026-03-24 04:00:00.000,2026-03-24 05:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
11917,2026-03-16 10:45:40.760,25760,53217807,Mexico GM,GM-MEX-18008,ARG711LY,01-8,Approved,Inactive,5361202,TMAQ,MR,NULL,NULL,2026-03-24 03:50:00.000,2026-03-24 04:50:00.000,2026-03-24 03:50:00.000,2026-03-24 04:50:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12495,2026-03-16 10:45:40.760,26338,53227747,GMOps,GM-MEX-18008,ARM702A,01-6,Proposed,Inactive,5910512,TMAQ,TL,,,2026-03-24 03:45:00.000,2026-03-24 04:45:00.000,2026-03-24 03:45:00.000,2026-03-24 04:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13069,2026-03-16 10:45:40.760,26912,53234484,GMOps,GM-USA-18008,ARM811A,02-3,Proposed,Inactive,4439084,EVRP,TL,NULL,NULL,2026-03-24 03:45:00.000,2026-03-24 04:45:00.000,2026-03-24 03:45:00.000,2026-03-24 04:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12736,2026-03-16 10:45:40.760,26579,53229755,Mexico GM,GM-MEX-18008,ARM799AAU,03-3,Proposed,Inactive,3366568,PAMT,TL,NULL,NULL,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13318,2026-03-16 10:45:40.760,27161,53237751,GMOps,GM-USA-18008,ARM560A,04-3,Proposed,Inactive,3364945,LOAA,TL,NULL,NULL,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13423,2026-03-16 10:45:40.760,27266,53239242,Mexico GM,GM-MEX-18008,ARM988AU,15-2,Proposed,Inactive,4706065,HLGI,TL,NULL,NULL,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,2026-03-24 03:30:00.000,2026-03-24 04:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12748,2026-03-16 10:45:40.760,26591,53229783,ReturnOpsGM,GM-RACK-18008,ARD310DR,01-2,Proposed,Inactive,3463508,APAD,ITL,NULL,NULL,2026-03-24 02:45:00.000,2026-03-24 05:05:00.000,2026-03-24 02:45:00.000,2026-03-24 05:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13169,2026-03-16 10:45:40.760,27012,53236288,Mexico GM,GM-MEX-18008,ARM941LU,01-2,Proposed,Inactive,4762719,PAMT,TL,NULL,NULL,2026-03-24 02:45:00.000,2026-03-24 03:45:00.000,2026-03-24 02:45:00.000,2026-03-24 03:45:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13129,2026-03-16 10:45:40.760,26972,53235091,Mexico GM,GM-MEX-18008,ARM950LU,01-2,Proposed,Inactive,5369971,PAMT,TL,NULL,NULL,2026-03-24 02:25:00.000,2026-03-24 03:25:00.000,2026-03-24 02:25:00.000,2026-03-24 03:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12524,2026-03-16 10:45:40.760,26367,53228216,GMOps,GM-IML-18008,ARN310LA,02-4,Proposed,Inactive,5548226,APAD,ITL,NULL,NULL,2026-03-24 02:25:00.000,2026-03-24 03:25:00.000,2026-03-24 02:25:00.000,2026-03-24 03:25:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13029,2026-03-16 10:45:40.760,26872,53234045,GMOps,GM-USA-18008,ARM821A,03-4,Proposed,Inactive,5577154,EVRP,TL,NULL,NULL,2026-03-24 02:15:00.000,2026-03-24 03:15:00.000,2026-03-24 02:15:00.000,2026-03-24 03:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13050,2026-03-16 10:45:40.760,26893,53234401,GMOps,GM-USA-18008,ARM690A,02-3,Proposed,Inactive,3830926,MOSR,TL,NULL,NULL,2026-03-24 02:15:00.000,2026-03-24 03:45:00.000,2026-03-24 02:15:00.000,2026-03-24 03:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
12977,2026-03-16 10:45:40.760,26820,53233759,GMOps,GM-USA-18008,ARM315VY,02-2,Proposed,Inactive,5731587,ULIQ,TL,NULL,NULL,2026-03-24 02:15:00.000,2026-03-24 03:45:00.000,2026-03-24 02:15:00.000,2026-03-24 03:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12812,2026-03-16 10:45:40.760,26655,53231377,Mexico GM,GM-MEX-18008,ARM700VU,06-2,Proposed,Inactive,3364502,PAMT,TL,NULL,NULL,2026-03-24 02:15:00.000,2026-03-24 03:00:00.000,2026-03-24 02:15:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13351,2026-03-16 10:45:40.760,27194,53238480,GMOps,GM-USA-18008,ARM350LY,01-2,Proposed,Inactive,4859296,GWYP,TL,NULL,NULL,2026-03-24 02:05:00.000,2026-03-24 03:05:00.000,2026-03-24 02:05:00.000,2026-03-24 03:05:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13261,2026-03-16 10:45:40.760,27104,53237526,GMOps,GM-USA-18008,ARM320L,01-2,Proposed,Inactive,3513284,ZZZZ,UPL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13234,2026-03-16 10:45:40.760,27077,53237485,GMOps,GM-USA-18008,ARM195AA,01-3,Proposed,Inactive,3401799,SYFN,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13270,2026-03-16 10:45:40.760,27113,53237552,GMOps,GM-USA-18008,ARM155A,02-3,Proposed,Inactive,3671699,MRLC,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13432,2026-03-16 10:45:40.760,27275,53239608,ReturnOpsGM,GM-RACK-18008,ARM195AAR,01-2,Proposed,Inactive,5762781,SYFN,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12791,2026-03-16 10:45:40.760,26634,53230951,Mexico GM,GM-MEX-18008,ARM775AU,01-2,Proposed,Inactive,3764336,PAMT,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12778,2026-03-16 10:45:40.760,26621,53230205,Mexico GM,GM-MEX-18008,ARM714VU,02-2,Proposed,Inactive,5717099,GWYP,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12733,2026-03-16 10:45:40.760,26576,53229752,Mexico GM,GM-MEX-18008,ARM762AAU,02-2,Proposed,Inactive,3365362,PAMT,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12835,2026-03-16 10:45:40.760,26678,53232560,GMOps,GM-USA-18008,ARG632A,01-4,Proposed,Inactive,5188738,SYFN,MR,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12838,2026-03-16 10:45:40.760,26681,53232588,Mexico GM,GM-MEX-18008,ARM962V,01-6,Proposed,Inactive,5369981,TMAQ,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 04:30:00.000,2026-03-24 02:00:00.000,2026-03-24 04:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12363,2026-03-16 10:45:40.760,26206,53224927,Mexico GM,GM-MEX-18008,ARM775AU,02-2,Proposed,Inactive,4700068,PAMT,TL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12162,2026-03-16 10:45:40.760,26005,53221636,GMOps,GM-IML-18008,ARN655VAY,01-4,Approved,Inactive,3364956,APAD,ITL,NULL,NULL,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,2026-03-24 02:00:00.000,2026-03-24 03:00:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12756,2026-03-16 10:45:40.760,26599,53229815,Mexico GM,GM-MEX-18008,ARM940AU,04-3,Proposed,Inactive,5375013,PAMT,TL,NULL,NULL,2026-03-24 01:45:00.000,2026-03-24 02:15:00.000,2026-03-24 01:45:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12888,2026-03-16 10:45:40.760,26731,53233374,GMOps,GM-USA-18008,ARC610IDY,02-2,Proposed,Inactive,5910218,GWYP,TL,NULL,NULL,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12889,2026-03-16 10:45:40.760,26731,53233374,GMOps,GM-USA-18008,ARC610IDY,02-2,Proposed,Inactive,5910218,GWYP,TL,NULL,NULL,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13068,2026-03-16 10:45:40.760,26911,53234483,GMOps,GM-USA-18008,ARM811A,01-3,Proposed,Inactive,4439083,EVRP,TL,NULL,NULL,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-F1,18008-F1
13236,2026-03-16 10:45:40.760,27079,53237487,GMOps,GM-USA-18008,ARM450VA,02-2,Proposed,Inactive,3401806,EVRP,TL,NULL,NULL,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12569,2026-03-16 10:45:40.760,26412,53228814,GMOps,GM-IML-18008,ARN605V,02-5,Proposed,Inactive,4416345,LLCG,ITL,NULL,NULL,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,2026-03-24 01:15:00.000,2026-03-24 02:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13053,2026-03-16 10:45:40.760,26896,53234416,GMOps,GM-USA-18008,ARG830A,01-4,Proposed,Inactive,4119290,EVRP,MR,NULL,NULL,2026-03-24 01:00:00.000,2026-03-24 02:00:00.000,2026-03-24 01:00:00.000,2026-03-24 02:00:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
13054,2026-03-16 10:45:40.760,26897,53234417,GMOps,GM-USA-18008,ARG820L,01-5,Proposed,Inactive,4119359,EVRP,MR,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12953,2026-03-16 10:45:40.760,26796,53233513,GMOps,GM-USA-18008,ARM825A,02-4,Proposed,Inactive,3671706,AUBA,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
13008,2026-03-16 10:45:40.760,26851,53233855,GMOps,GM-USA-18008,ARM660A,02-3,Proposed,Inactive,3364959,EVRP,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13162,2026-03-16 10:45:40.760,27005,53235480,ReturnOpsGM,GM-RACK-18008,ARM190AR,02-2,Proposed,Inactive,5685613,ULSV,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12897,2026-03-16 10:45:40.760,26740,53233394,GMOps,GM-USA-18008,ARM190A,02-3,Proposed,Inactive,3364903,ULSV,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-BE,18008-BE
12935,2026-03-16 10:45:40.760,26778,53233469,GMOps,GM-USA-18008,ARM320F,04-3,Proposed,Inactive,3490667,MOSR,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12798,2026-03-16 10:45:40.760,26641,53231117,ReturnOpsGM,GM-RACK-18008,ARM660AR,02-2,Proposed,Inactive,5684421,EVRP,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
12435,2026-03-16 10:45:40.760,26278,53226530,Mexico GM,GM-MEX-18008,ARM705AAU,02-3,Proposed,Inactive,3371606,PAMT,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-FFF,18008-FFF
12459,2026-03-16 10:45:40.760,26302,53227176,GMOps,GM-IML-18008,ARD310D,01-3,Approved,Inactive,3364888,APAD,ITL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 02:15:00.000,2026-03-24 00:45:00.000,2026-03-24 02:15:00.000,NULL,NULL,2026-03-13 09:48:59.000,"Avancez-VAA, Arlington, TX",NULL,NULL
12460,2026-03-16 10:45:40.760,26302,53227176,GMOps,GM-IML-18008,ARD310D,01-3,Approved,Inactive,3364888,APAD,ITL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 02:15:00.000,2026-03-24 00:45:00.000,2026-03-24 02:15:00.000,NULL,NULL,2026-03-13 09:48:59.000,"Avancez-VAA, Arlington, TX",NULL,NULL
12377,2026-03-16 10:45:40.760,26220,53225303,Mexico GM,GM-MEX-18008,ARM785VAU,02-2,Proposed,Inactive,3671652,PAMT,TL,NULL,NULL,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,2026-03-24 00:45:00.000,2026-03-24 01:45:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12544,2026-03-16 10:45:40.760,26387,53228593,Mexico GM,GM-MEX-18008,ARM782L,03-6,Proposed,Inactive,5412460,TMAQ,TL,NULL,NULL,2026-03-24 00:20:00.000,2026-03-24 01:20:00.000,2026-03-24 00:20:00.000,2026-03-24 01:20:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12788,2026-03-16 10:45:40.760,26631,53230531,Mexico GM,GM-MEX-18008,ARM778LU,01-2,Proposed,Inactive,5473529,GWYP,TL,NULL,NULL,2026-03-24 00:00:00.000,2026-03-24 01:00:00.000,2026-03-24 00:00:00.000,2026-03-24 01:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
12741,2026-03-16 10:45:40.760,26584,53229763,Mexico GM,GM-MEX-18008,ARM798VU,04-2,Proposed,Inactive,3371602,PAMT,TL,NULL,NULL,2026-03-24 00:00:00.000,2026-03-24 01:15:00.000,2026-03-24 00:00:00.000,2026-03-24 01:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
12868,2026-03-16 10:45:40.760,26711,53232998,GMOps,GM-USA-18008,ARM661V,04-2,Proposed,Inactive,3401814,SYFN,TL,NULL,NULL,2026-03-24 00:00:00.000,2026-03-24 01:15:00.000,2026-03-24 00:00:00.000,2026-03-24 01:15:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
13284,2026-03-16 10:45:40.760,27127,53237566,GMOps,GM-USA-18008,ARM617L,14-2,Proposed,Inactive,3787550,SYFN,TL,NULL,NULL,2026-03-24 00:00:00.000,2026-03-24 01:00:00.000,2026-03-24 00:00:00.000,2026-03-24 01:00:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13290,2026-03-16 10:45:40.760,27133,53237611,GMOps,GM-USA-18008,ARC110L,01-2,Proposed,Inactive,3364883,ULSV,TL,NULL,NULL,2026-03-23 23:40:00.000,2026-03-24 01:40:00.000,2026-03-23 23:40:00.000,2026-03-24 01:40:00.000,NULL,NULL,NULL,"Universal Logistics, Grand Prairie, TX",NULL,NULL
13317,2026-03-16 10:45:40.760,27160,53237750,GMOps,GM-USA-18008,ARM560A,03-3,Proposed,Inactive,3364944,LOAA,TL,NULL,NULL,2026-03-23 23:30:00.000,2026-03-24 00:30:00.000,2026-03-23 23:30:00.000,2026-03-24 00:30:00.000,NULL,NULL,NULL,"GMVM Arlington Asm, Arlington, TX",18008-EEE,18008-EEE
13314,2026-03-16 10:45:40.760,27157,53237747,GMOps,GM-USA-18008,ARM540VA,02-2,Proposed,Inactive,3364941,LRGR,TL,NULL,NULL,2026-03-23 23:30:00.000,2026-03-24 00:30:00.000,2026-03-23 23:30:00.000,2026-03-24 00:30:00.000,NULL,NULL,NULL,"Avancez-VAA, Arlington, TX",NULL,NULL
